Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Label
1481192898.100061,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.100308,0164,8,08,00,00,00,00,07,0f,00,1
1481192898.10055,04f2,8,00,a0,38,00,00,00,a2,00,1
1481192898.100788,0545,8,0e,00,8a,3e,00,3e,00,00,1
1481192898.10103,04f0,8,00,44,00,00,95,cd,04,00,1
1481192898.101319,04f1,8,17,00,00,00,00,00,00,00,1
1481192898.101587,051a,8,03,00,00,00,00,00,00,00,1
1481192898.101849,0690,8,48,01,00,80,00,28,08,00,1
1481192898.10292,0153,8,80,10,ff,00,ff,40,ce,00,1
1481192898.103169,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.103418,0220,8,03,04,04,09,00,3a,10,00,1
1481192898.103649,0165,8,d8,7f,00,00,00,0e,bb,00,1
1481192898.103833,02b0,5,00,00,07,9e,00,00,00,00,1
1481192898.106489,0316,8,1c,4c,0a,1c,13,00,7f,00,1
1481192898.106719,0260,8,1c,00,30,ff,93,63,26,00,1
1481192898.106957,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.107191,0080,8,17,4c,0a,1c,13,1c,e2,00,1
1481192898.107456,0081,8,84,5d,00,00,00,00,f2,00,1
1481192898.107661,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.10789,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.10814,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.108389,0164,8,08,00,00,00,00,08,00,00,1
1481192898.108633,0370,8,20,00,80,ff,00,00,28,00,1
1481192898.108868,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.109109,0440,8,a0,00,00,ff,4c,09,00,00,1
1481192898.109345,0545,8,0e,00,8a,3e,00,3f,00,00,1
1481192898.110251,0350,8,20,14,65,65,00,00,31,00,1
1481192898.112863,0153,8,80,10,ff,00,ff,50,de,00,1
1481192898.113106,0220,8,03,ff,03,09,00,3a,10,00,1
1481192898.113336,05e4,3,02,00,00,00,00,00,00,00,1
1481192898.113578,0165,8,d8,7f,00,00,00,0f,ba,00,1
1481192898.113762,02b0,5,00,00,07,8f,00,00,00,00,1
1481192898.116205,0316,8,1c,46,0a,1c,13,00,7f,00,1
1481192898.116442,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.116677,0080,8,17,46,0a,1c,13,1c,33,00,1
1481192898.116913,0081,8,84,5d,00,00,00,00,e3,00,1
1481192898.117145,0260,8,1c,00,30,ff,93,63,35,00,1
1481192898.117377,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.117608,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.117854,0382,8,fe,0f,00,00,00,00,08,00,1
1481192898.118102,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.118348,0164,8,08,00,00,00,00,09,01,00,1
1481192898.11859,0370,8,20,00,80,ff,00,00,ec,00,1
1481192898.118825,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.118913,0164,8,02,03,04,05,06,07,08,00,1
1481192898.119165,0164,8,08,00,00,00,00,09,01,00,1
1481192898.119407,0440,8,f0,00,00,ff,4c,09,00,00,1
1481192898.119647,04f2,8,00,a0,38,00,00,00,a3,00,1
1481192898.119881,0545,8,0e,00,8a,3f,00,40,00,00,1
1481192898.120123,04f0,8,00,46,00,00,95,cd,04,00,1
1481192898.120367,059b,8,00,00,00,00,00,00,c4,00,1
1481192898.122871,0153,8,80,10,ff,00,ff,60,ee,00,1
1481192898.12312,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.123356,0220,8,03,fb,03,0c,00,3a,10,00,1
1481192898.123594,0165,8,d8,7f,00,00,00,00,b4,00,1
1481192898.12378,02b0,5,00,00,07,60,00,00,00,00,1
1481192898.126313,0316,8,1c,46,0a,1c,13,00,7f,00,1
1481192898.12656,0260,8,1c,00,30,ff,93,63,08,00,1
1481192898.126787,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.127021,0080,8,17,46,0a,1c,13,1c,24,00,1
1481192898.127257,0081,8,84,5d,00,00,00,00,d4,00,1
1481192898.127495,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.127724,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.127974,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.12822,0164,8,08,00,00,00,00,0a,02,00,1
1481192898.128462,0370,8,20,00,80,ff,00,00,a0,00,1
1481192898.128702,043f,8,50,64,ff,51,48,09,00,00,1
1481192898.128946,0440,8,00,00,00,ff,48,09,00,00,1
1481192898.129184,0545,8,0e,00,8a,40,00,41,00,00,1
1481192898.13017,0350,8,20,24,65,65,00,00,01,00,1
1481192898.132814,0153,8,80,10,ff,00,ff,70,fe,00,1
1481192898.133052,0220,8,03,ff,03,0c,00,3a,10,00,1
1481192898.133412,02b0,5,00,00,07,61,00,00,00,00,1
1481192898.13365,0165,8,d8,7f,00,00,00,01,b4,00,1
1481192898.136455,0316,8,1c,46,0a,1c,13,00,7f,00,1
1481192898.136689,0260,8,1c,00,30,ff,93,63,17,00,1
1481192898.136921,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.137158,0080,8,17,46,0a,1c,13,1c,15,00,1
1481192898.137433,0081,8,84,5d,00,00,00,00,c5,00,1
1481192898.137635,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.137865,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.13811,0382,8,fe,0f,00,00,00,00,0c,00,1
1481192898.138351,0370,8,20,00,80,ff,00,00,64,00,1
1481192898.138591,043f,8,50,64,ff,51,48,09,00,00,1
1481192898.138838,0440,8,50,00,00,ff,48,09,00,00,1
1481192898.139083,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.139331,0164,8,08,00,00,00,00,0b,03,00,1
1481192898.139573,04f2,8,00,a0,38,00,00,00,a4,00,1
1481192898.139825,0510,8,00,00,00,00,00,00,00,00,1
1481192898.140066,04f0,8,00,48,00,00,95,cd,04,00,1
1481192898.1403,0545,8,0e,00,8a,3f,00,40,00,00,1
1481192898.142829,0153,8,80,10,ff,00,ff,80,0e,00,1
1481192898.143077,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.143316,0220,8,03,03,04,0c,00,3a,10,00,1
1481192898.143553,0165,8,d8,7f,00,00,00,02,b6,00,1
1481192898.143737,02b0,5,00,00,07,52,00,00,00,00,1
1481192898.146492,0316,8,1c,6a,0a,1c,13,00,7f,00,1
1481192898.146722,0260,8,1c,00,30,ff,93,63,26,00,1
1481192898.14696,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.147194,0080,8,17,6a,0a,1c,13,1c,a6,00,1
1481192898.147463,0081,8,84,5d,00,00,00,00,b6,00,1
1481192898.147666,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.147895,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.148145,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.148391,0164,8,08,00,00,00,00,0c,04,00,1
1481192898.148635,0370,8,20,00,80,ff,00,00,28,00,1
1481192898.148875,043f,8,50,64,ff,51,44,09,00,00,1
1481192898.149119,0440,8,a0,00,00,ff,44,09,00,00,1
1481192898.149357,0545,8,0e,00,8b,3f,00,3e,00,00,1
1481192898.150283,0350,8,20,34,65,65,00,00,11,00,1
1481192898.152764,0153,8,80,10,ff,00,ff,90,1e,00,1
1481192898.153,0220,8,03,00,04,09,00,3a,10,00,1
1481192898.153381,02b0,5,00,00,07,43,00,00,00,00,1
1481192898.153628,0165,8,d8,7f,00,00,00,03,b6,00,1
1481192898.156631,0316,8,1c,6a,0a,1c,13,00,7f,00,1
1481192898.156867,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.157101,0080,8,17,6a,0a,1c,13,1c,97,00,1
1481192898.157341,0081,8,84,5d,00,00,00,00,a7,00,1
1481192898.157574,0260,8,1c,00,30,ff,93,63,35,00,1
1481192898.157805,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.158035,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.158275,0370,8,20,00,80,ff,00,00,ec,00,1
1481192898.158523,0382,8,fe,0f,00,00,00,00,00,00,1
1481192898.158764,043f,8,50,64,ff,51,44,09,00,00,1
1481192898.159009,0440,8,f0,00,00,ff,48,09,00,00,1
1481192898.159258,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.159506,0164,8,08,00,00,00,00,0d,05,00,1
1481192898.159748,04f2,8,00,a0,38,00,00,00,a5,00,1
1481192898.159986,0545,8,0e,00,8b,40,00,3f,00,00,1
1481192898.160226,04f0,8,00,4a,00,00,95,cd,04,00,1
1481192898.162772,0153,8,80,10,ff,00,ff,a0,2e,00,1
1481192898.163023,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.163261,0220,8,03,f9,03,09,00,3a,10,00,1
1481192898.163497,0165,8,d8,7f,00,00,00,04,b1,00,1
1481192898.163682,02b0,5,00,00,07,34,00,00,00,00,1
1481192898.166322,0316,8,1c,76,0a,1c,13,00,7f,00,1
1481192898.166559,0260,8,1c,00,30,ff,93,63,08,00,1
1481192898.166795,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.16703,0080,8,17,76,0a,1c,13,1c,b8,00,1
1481192898.167268,0081,8,84,5d,00,00,00,00,98,00,1
1481192898.167504,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.167736,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.167987,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.168236,0164,8,08,00,00,00,00,0e,06,00,1
1481192898.168475,0370,8,20,00,80,ff,00,00,a0,00,1
1481192898.168715,043f,8,50,64,ff,51,48,09,00,00,1
1481192898.168955,0440,8,00,00,00,ff,4c,09,00,00,1
1481192898.169193,0545,8,0e,00,8b,40,00,3f,00,00,1
1481192898.170179,0350,8,20,44,65,65,00,00,61,00,1
1481192898.172718,0153,8,80,10,ff,00,ff,b0,3e,00,1
1481192898.172952,0220,8,03,f9,03,09,00,3a,10,00,1
1481192898.173434,02b0,5,00,00,07,05,00,00,00,00,1
1481192898.173669,0165,8,d8,7f,00,00,00,05,b0,00,1
1481192898.175455,0587,8,00,00,00,00,00,00,02,00,1
1481192898.176448,0316,8,1c,76,0a,1c,13,00,7f,00,1
1481192898.176682,0260,8,1c,00,30,ff,93,63,17,00,1
1481192898.176913,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.17715,0080,8,17,76,0a,1c,13,1c,a9,00,1
1481192898.177386,0081,8,84,5d,00,00,00,00,89,00,1
1481192898.177626,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.177858,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.178104,0382,8,fe,0f,00,00,00,00,04,00,1
1481192898.178344,0370,8,20,00,80,ff,00,00,64,00,1
1481192898.178585,043f,8,50,64,ff,51,48,09,00,00,1
1481192898.178825,0440,8,50,00,00,ff,4c,09,00,00,1
1481192898.179073,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.179321,0164,8,08,00,00,00,00,0f,07,00,1
1481192898.179561,04f2,8,00,a0,38,00,00,00,a6,00,1
1481192898.179801,0110,8,3c,30,09,00,00,00,00,00,1
1481192898.180045,04f0,8,00,4c,00,00,95,cd,04,00,1
1481192898.180282,00a0,8,76,46,0a,00,24,00,02,00,1
1481192898.18052,00a1,8,8c,80,80,24,00,00,00,00,1
1481192898.180758,0545,8,0e,00,8b,3f,00,3e,00,00,1
1481192898.182733,0153,8,80,10,ff,00,ff,c0,4e,00,1
1481192898.182978,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.183214,0220,8,03,ff,03,09,00,3a,10,00,1
1481192898.1834,02b0,5,00,00,07,16,00,00,00,00,1
1481192898.183636,0165,8,d8,7f,00,00,00,06,b3,00,1
1481192898.185771,02c0,8,00,00,00,00,00,00,00,00,1
1481192898.187023,0316,8,1b,76,0a,1c,13,00,7f,00,1
1481192898.187261,018f,8,21,1c,00,00,43,00,00,00,1
1481192898.187494,0080,8,17,76,0a,1b,13,1c,aa,00,1
1481192898.187729,0081,8,84,5d,00,00,00,00,7a,00,1
1481192898.187962,0260,8,1c,00,30,ff,93,61,28,00,1
1481192898.188195,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.188428,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.188673,0370,8,20,00,80,ff,00,00,28,00,1
1481192898.188909,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.189149,0440,8,a0,00,00,ff,54,09,00,00,1
1481192898.189399,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.189647,0164,8,08,00,00,00,00,00,08,00,1
1481192898.189883,0545,8,0e,00,8b,3a,00,3e,00,00,1
1481192898.190261,0350,8,20,54,65,65,00,00,71,00,1
1481192898.192667,0153,8,80,10,ff,00,ff,d0,5e,00,1
1481192898.192904,0220,8,03,03,04,09,00,3a,10,00,1
1481192898.193423,02b0,5,00,00,07,17,00,00,00,00,1
1481192898.193662,0165,8,d8,7f,00,00,00,07,b2,00,1
1481192898.196208,0316,8,1b,5a,0a,1b,13,00,7f,00,1
1481192898.19644,0260,8,1b,00,30,ff,93,61,38,00,1
1481192898.196672,0080,8,17,5a,0a,1b,13,1b,8b,00,1
1481192898.19691,0081,8,84,5d,00,00,00,00,6b,00,1
1481192898.197151,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.197383,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.19762,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.197868,0382,8,fe,0f,00,00,00,00,08,00,1
1481192898.198114,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.198362,0164,8,08,00,00,00,00,01,09,00,1
1481192898.198602,0370,8,20,00,80,ff,00,00,ec,00,1
1481192898.198839,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.199083,0440,8,f0,00,00,ff,50,09,00,00,1
1481192898.199319,0545,8,0e,00,8a,3a,00,3b,00,00,1
1481192898.200442,04f2,8,00,b0,38,00,00,00,a7,00,1
1481192898.200705,04f0,8,00,4e,00,00,95,cd,04,00,1
1481192898.200967,04f1,8,17,00,00,00,00,00,00,00,1
1481192898.201228,0690,8,48,01,00,80,00,2c,08,00,1
1481192898.202679,0153,8,80,10,ff,00,ff,e0,6e,00,1
1481192898.202927,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.203163,0220,8,03,fd,03,09,00,3a,10,00,1
1481192898.203349,02b0,5,00,00,07,e8,00,00,00,00,1
1481192898.203586,0165,8,d8,7f,00,00,00,08,bd,00,1
1481192898.206392,0316,8,1b,52,0a,1b,13,00,7f,00,1
1481192898.206624,0260,8,1b,00,30,ff,93,61,0b,00,1
1481192898.206864,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.207098,0080,8,17,52,0a,1b,13,1b,fc,00,1
1481192898.207336,0081,8,84,5d,00,00,00,00,5c,00,1
1481192898.207573,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.207809,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.20806,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.208307,0164,8,08,00,00,00,00,02,0a,00,1
1481192898.20855,0370,8,20,00,80,ff,00,00,a0,00,1
1481192898.208786,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.209026,0440,8,00,00,00,ff,4c,09,00,00,1
1481192898.209263,0545,8,0e,00,89,3b,00,3c,00,00,1
1481192898.21026,0350,8,20,64,65,65,00,00,41,00,1
1481192898.212617,0153,8,80,10,ff,00,ff,00,8e,00,1
1481192898.21285,0220,8,03,f8,03,0c,00,3a,10,00,1
1481192898.213403,05e4,3,02,00,00,00,00,00,00,00,1
1481192898.213638,0165,8,e8,7f,00,00,00,09,8c,00,1
1481192898.213827,02b0,5,00,00,07,e9,00,00,00,00,1
1481192898.21642,0316,8,1b,52,0a,1b,13,00,7f,00,1
1481192898.216649,0260,8,1b,00,30,ff,93,61,1a,00,1
1481192898.21688,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.217116,0080,8,17,52,0a,1b,13,1b,ed,00,1
1481192898.217352,0081,8,84,5d,00,00,00,00,4d,00,1
1481192898.217594,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.217829,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.218075,0382,8,fe,0f,00,00,00,00,0c,00,1
1481192898.218315,0370,8,20,00,80,ff,00,00,64,00,1
1481192898.218551,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.218791,0440,8,50,00,00,ff,4c,09,00,00,1
1481192898.21904,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.219312,0164,8,08,00,00,00,00,03,0b,00,1
1481192898.219536,04f2,8,00,b0,38,00,00,00,a8,00,1
1481192898.219619,0164,8,02,03,04,05,06,07,08,00,1
1481192898.219878,0164,8,08,00,00,00,00,03,0b,00,1
1481192898.22012,04f0,8,00,50,00,00,95,cd,04,00,1
1481192898.220356,0545,8,0e,00,8a,3b,00,3c,00,00,1
1481192898.220603,059b,8,00,00,00,00,00,00,88,00,1
1481192898.222629,0153,8,80,10,ff,00,ff,10,9e,00,1
1481192898.222877,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.223116,0220,8,03,fc,03,09,00,3a,10,00,1
1481192898.223409,02b0,5,00,00,07,da,00,00,00,00,1
1481192898.223655,0165,8,e8,7f,00,00,00,0a,8c,00,1
1481192898.226461,0316,8,1b,52,0a,1b,13,00,7f,00,1
1481192898.226695,0260,8,1b,00,30,ff,93,61,29,00,1
1481192898.226935,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.227167,0080,8,17,52,0a,1b,13,1b,de,00,1
1481192898.227429,0081,8,84,5d,00,00,00,00,3e,00,1
1481192898.227638,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.227871,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.228121,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.228372,0164,8,08,00,00,00,00,04,0c,00,1
1481192898.228617,0370,8,20,00,80,ff,00,00,28,00,1
1481192898.228853,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.229093,0440,8,a0,00,00,ff,4c,09,00,00,1
1481192898.229329,0545,8,0e,00,8a,3b,00,3c,00,00,1
1481192898.229517,0120,4,12,00,00,00,00,00,00,00,1
1481192898.229798,0517,8,00,00,00,00,00,00,00,00,1
1481192898.23026,0350,8,20,74,65,65,00,00,51,00,1
1481192898.232571,0153,8,80,10,ff,00,ff,20,ae,00,1
1481192898.232808,0220,8,03,01,04,09,00,3a,10,00,1
1481192898.233352,02b0,5,00,00,07,cb,00,00,00,00,1
1481192898.23359,0165,8,d8,7f,00,00,00,0b,be,00,1
1481192898.236232,0316,8,1b,84,0a,1b,13,00,7f,00,1
1481192898.236472,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.236708,0080,8,17,84,0a,1b,13,1b,7f,00,1
1481192898.236947,0081,8,84,5d,00,00,00,00,2f,00,1
1481192898.237183,0260,8,1b,00,30,ff,93,5f,3b,00,1
1481192898.237433,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.237647,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.237896,0382,8,fe,0f,00,00,00,00,00,00,1
1481192898.238145,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.238392,0164,8,08,00,00,00,00,05,0d,00,1
1481192898.238632,0370,8,20,00,80,ff,00,00,ec,00,1
1481192898.238869,043f,8,50,64,ff,51,4c,09,00,00,1
1481192898.239111,0440,8,f0,00,00,ff,4c,09,00,00,1
1481192898.239353,04f2,8,00,b0,38,00,00,00,a9,00,1
1481192898.239587,0545,8,0e,00,8a,36,00,3a,00,00,1
1481192898.239828,04f0,8,00,52,00,00,95,cd,04,00,1
1481192898.24008,0510,8,00,00,00,00,00,00,00,00,1
1481192898.242581,0153,8,80,10,ff,00,ff,30,be,00,1
1481192898.242829,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.243067,0220,8,03,ff,03,09,00,3a,10,00,1
1481192898.243437,02b0,5,00,00,07,4c,00,00,00,00,1
1481192898.243674,0165,8,d8,7f,00,00,00,0c,b9,00,1
1481192898.246764,0316,8,1b,84,0a,1b,13,00,7f,00,1
1481192898.247004,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.24724,0080,8,17,84,0a,1b,13,1b,60,00,1
1481192898.247483,0081,8,84,5d,00,00,00,00,10,00,1
1481192898.24772,0260,8,1b,00,30,ff,93,5f,0e,00,1
1481192898.247955,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.248187,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.24843,0370,8,20,00,80,ff,00,00,a0,00,1
1481192898.248666,043f,8,50,64,ff,51,50,09,00,00,1
1481192898.248907,0440,8,00,00,00,ff,54,09,00,00,1
1481192898.249158,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.249409,0164,8,08,00,00,00,00,06,0e,00,1
1481192898.249643,0545,8,0e,00,8b,36,00,3a,00,00,1
1481192898.250325,0350,8,20,84,65,65,00,00,a1,00,1
1481192898.250566,0042,8,00,ff,ff,00,00,00,00,00,1
1481192898.250817,0043,8,00,00,00,00,00,00,00,00,1
1481192898.251067,0044,8,00,00,ff,5d,00,00,00,00,1
1481192898.252517,0153,8,80,10,ff,00,ff,40,ce,00,1
1481192898.252755,0220,8,03,f8,03,0c,00,3a,10,00,1
1481192898.253448,02b0,5,00,00,07,8d,00,00,00,00,1
1481192898.253684,0165,8,d8,7f,00,00,00,0d,bb,00,1
1481192898.256456,0316,8,1b,98,0a,1b,13,00,7f,00,1
1481192898.256689,0260,8,1b,00,30,ff,93,5f,1d,00,1
1481192898.25692,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.257154,0080,8,17,98,0a,1b,13,1b,01,00,1
1481192898.257418,0081,8,84,5d,00,00,00,00,01,00,1
1481192898.257635,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.257867,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.258113,0382,8,fe,0f,00,00,00,00,04,00,1
1481192898.258353,0370,8,20,00,80,ff,00,00,64,00,1
1481192898.258589,043f,8,50,64,ff,51,54,09,00,00,1
1481192898.258829,0440,8,50,00,00,ff,58,09,00,00,1
1481192898.259078,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.259328,0164,8,08,00,00,00,00,07,0f,00,1
1481192898.259568,04f2,8,00,b0,38,00,00,00,aa,00,1
1481192898.2598,0545,8,0e,00,8b,36,00,3a,00,00,1
1481192898.26004,04f0,8,00,54,00,00,95,cd,04,00,1
1481192898.262531,0153,8,80,10,ff,00,ff,50,de,00,1
1481192898.26278,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.263013,0220,8,03,f8,03,09,00,3a,10,00,1
1481192898.263404,02b0,5,00,00,07,ae,00,00,00,00,1
1481192898.26364,0165,8,e8,7f,00,00,00,0e,88,00,1
1481192898.266472,0316,8,1b,98,0a,1b,13,00,7f,00,1
1481192898.266703,0260,8,1b,00,30,ff,93,5f,2c,00,1
1481192898.266942,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.267176,0080,8,17,98,0a,1b,13,1b,f2,00,1
1481192898.267436,0081,8,84,5d,00,00,00,00,f2,00,1
1481192898.267645,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.267877,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.268127,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.268376,0164,8,08,00,00,00,00,08,00,00,1
1481192898.268619,0370,8,20,00,80,ff,00,00,28,00,1
1481192898.268855,043f,8,50,64,ff,51,58,09,00,00,1
1481192898.269098,0440,8,a0,00,00,ff,5c,09,00,00,1
1481192898.269332,0545,8,0e,00,8c,36,00,3a,00,00,1
1481192898.269473,05f0,2,00,00,00,00,00,00,00,00,1
1481192898.270261,0350,8,20,94,65,65,00,00,b1,00,1
1481192898.272471,0153,8,80,10,ff,00,ff,60,ee,00,1
1481192898.272704,0220,8,03,00,04,09,00,3a,10,00,1
1481192898.27341,02b0,5,00,00,07,af,00,00,00,00,1
1481192898.273648,0165,8,e8,7f,00,00,00,0f,89,00,1
1481192898.275452,0587,8,00,00,00,00,00,00,03,00,1
1481192898.276989,0316,8,1a,98,0a,1b,13,00,7f,00,1
1481192898.277229,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.277466,0080,8,17,98,0a,1a,13,1b,f3,00,1
1481192898.277701,0081,8,84,5d,00,00,00,00,e3,00,1
1481192898.277934,0260,8,1b,00,30,ff,93,5d,3d,00,1
1481192898.278166,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.278399,0329,8,a8,80,8c,11,2f,00,10,00,1
1481192898.278639,0370,8,20,00,80,ff,00,00,ec,00,1
1481192898.278885,0382,8,fe,0f,00,00,00,00,08,00,1
1481192898.279121,043f,8,50,64,ff,51,58,09,00,00,1
1481192898.279367,0440,8,f0,00,00,ff,5c,09,00,00,1
1481192898.279613,04b1,8,00,00,00,00,00,00,00,00,1
1481192898.279853,0110,8,3c,30,09,00,00,00,00,00,1
1481192898.280099,0164,8,08,00,00,00,00,09,01,00,1
1481192898.280339,04f2,8,00,b0,38,00,00,00,ab,00,1
1481192898.280576,0545,8,0e,00,8b,33,00,3a,00,00,1
1481192898.280816,04f0,8,00,56,00,00,95,cd,04,00,1
1481192898.282482,0153,8,80,10,ff,00,ff,70,fe,00,1
1481192898.282729,01f1,8,00,00,00,00,00,00,00,00,1
1481192898.282967,0220,8,03,04,04,0c,00,3a,10,00,1
1481192898.28335,02b0,5,00,00,07,70,00,00,00,00,1
1481192898.283588,0165,8,e8,7f,00,00,00,00,86,00,1
1481192898.285795,02c0,8,00,00,00,00,00,00,00,00,1
1481192898.286307,0316,8,1a,6e,0a,1b,13,00,7f,00,1
1481192898.286541,0260,8,1b,00,30,ff,93,5d,00,00,1
1481192898.286782,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.287015,0080,8,17,6e,0a,1a,13,1b,b4,00,1
1481192898.287252,0081,8,84,5d,00,00,00,00,d4,00,1
1481192898.287488,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.287721,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.28797,04b0,8,00,00,00,00,00,00,00,00,1
1481192898.288217,0164,8,08,00,00,00,00,0a,02,00,1
1481192898.28846,0370,8,20,00,80,ff,00,00,a0,00,1
1481192898.288697,043f,8,50,64,ff,51,5c,09,00,00,1
1481192898.288939,0440,8,00,00,00,ff,64,09,00,00,1
1481192898.289175,00a0,8,76,46,0a,00,24,00,02,00,1
1481192898.289414,00a1,8,8c,80,80,26,00,00,00,00,1
1481192898.289589,0050,4,00,00,00,00,00,00,00,00,1
1481192898.289826,0545,8,0e,00,8a,33,00,36,00,00,1
1481192898.290175,0350,8,20,a4,65,65,00,00,81,00,1
1481192898.292425,0153,8,80,10,ff,00,ff,80,0e,00,1
1481192898.292669,0220,8,03,00,04,09,00,3a,10,00,1
1481192898.293365,02b0,5,00,00,07,91,00,00,00,00,1
1481192898.2936,0165,8,e8,7f,00,00,00,01,87,00,1
1481192898.296423,0316,8,1a,4c,0a,1b,13,00,7f,00,1
1481192898.296657,0260,8,1b,00,30,ff,93,5d,1f,00,1
1481192898.296889,02a0,8,00,5d,9d,c2,0c,b7,02,00,1
1481192898.297123,0080,8,17,4c,0a,1a,13,1b,e5,00,1
1481192898.297361,0081,8,84,5d,00,00,00,00,c5,00,1
1481192898.297603,018f,8,21,1b,00,00,43,00,00,00,1
1481192898.297834,0329,8,a8,80,8c,11,2e,00,10,00,1
1481192898.298081,0382,8,fe,0f,00,00,00,00,0c,00,1
