Timestamp,ID,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Label,data_unique_bytes,data_sum,data_mean,data_std,data_max,data_min,data_range,time_diff,ID_count_10,Data0_bitcount,Data1_bitcount,Data2_bitcount,Data3_bitcount,Data4_bitcount,Data5_bitcount,Data6_bitcount,Data7_bitcount,ID_dec,Data0_norm,Data1_norm,Data2_norm,Data3_norm,Data4_norm,Data5_norm,Data6_norm,Data7_norm
1481192898.250566,0042,8,0,255,255,0,0,0,0,0,1,2,510,63.75,118.0420627210003,255,0,255,0.0002410411834716797,3.0,0,8,8,0,0,0,0,0,66,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
1481192898.251067,0044,8,0,0,255,93,0,0,0,0,1,3,348,43.5,91.44553414074257,255,0,255,0.0005009174346923828,3.0,0,0,8,5,0,0,0,0,68,0.0,0.0,0.7327586206896551,0.2672413793103448,0.0,0.0,0.0,0.0
1481192898.252517,0153,8,128,16,255,0,255,64,206,0,1,6,924,115.5,111.16268644263171,255,0,255,0.0014500617980957031,10.0,1,1,8,0,8,1,5,0,339,0.13852813852813853,0.017316017316017316,0.275974025974026,0.0,0.275974025974026,0.06926406926406926,0.22294372294372294,0.0
1481192898.252755,0220,8,3,248,3,12,0,58,16,0,1,6,340,42.5,85.21904549034632,248,0,248,0.00023794174194335938,10.0,2,5,2,2,0,4,1,0,544,0.008823529411764706,0.7294117647058823,0.008823529411764706,0.03529411764705882,0.0,0.17058823529411765,0.047058823529411764,0.0
1481192898.253448,02b0,5,0,0,7,141,0,0,0,0,1,3,148,18.5,49.558046773455466,141,0,141,0.0006930828094482422,10.0,0,0,3,4,0,0,0,0,688,0.0,0.0,0.0472972972972973,0.9527027027027027,0.0,0.0,0.0,0.0
1481192898.253684,0165,8,216,127,0,0,0,13,187,0,1,5,543,67.875,93.40149509357056,216,0,216,0.00023603439331054688,10.0,4,7,0,0,0,3,6,0,357,0.39779005524861877,0.23388581952117865,0.0,0.0,0.0,0.02394106813996317,0.3443830570902394,0.0
1481192898.256456,0316,8,27,152,10,27,19,0,127,0,1,6,362,45.25,59.48769380540579,152,0,152,0.0027718544006347656,10.0,4,3,2,4,3,0,7,0,790,0.07458563535911603,0.4198895027624309,0.027624309392265192,0.07458563535911603,0.052486187845303865,0.0,0.35082872928176795,0.0
1481192898.256689,0260,8,27,0,48,255,147,95,29,0,1,7,601,75.125,88.14182969996223,255,0,255,0.00023317337036132812,10.0,4,0,2,8,4,6,4,0,608,0.04492512479201331,0.0,0.07986688851913477,0.4242928452579035,0.24459234608985025,0.15806988352745424,0.048252911813643926,0.0
1481192898.25692,02a0,8,0,93,157,194,12,183,2,0,1,7,641,80.125,87.18688875873809,194,0,194,0.00023102760314941406,10.0,0,5,5,3,2,6,1,0,672,0.0,0.14508580343213728,0.24492979719188768,0.30265210608424337,0.0187207488299532,0.28549141965678626,0.0031201248049922,0.0
1481192898.257154,0080,8,23,152,10,27,19,27,1,0,1,7,259,32.375,49.523262931965334,152,0,152,0.0002338886260986328,10.0,4,3,2,4,3,4,1,0,128,0.0888030888030888,0.5868725868725869,0.03861003861003861,0.10424710424710425,0.07335907335907337,0.10424710424710425,0.003861003861003861,0.0
1481192898.257418,0081,8,132,93,0,0,0,0,1,0,1,4,226,28.25,53.035702260700894,132,0,132,0.0002639293670654297,10.0,2,5,0,0,0,0,1,0,129,0.584070796460177,0.41150442477876104,0.0,0.0,0.0,0.0,0.004424778761061947,0.0
1481192898.257635,018f,8,33,27,0,0,67,0,0,0,1,4,127,15.875,24.758476182050117,67,0,67,0.00021719932556152344,10.0,2,4,0,0,3,0,0,0,399,0.25984251968503935,0.2125984251968504,0.0,0.0,0.5275590551181102,0.0,0.0,0.0
1481192898.257867,0329,8,168,128,140,17,47,0,16,0,1,7,516,64.5,69.36446187658758,168,0,168,0.0002319812774658203,10.0,3,1,3,2,5,0,1,0,809,0.32558139534883723,0.24806201550387597,0.2713178294573643,0.03294573643410853,0.09108527131782945,0.0,0.031007751937984496,0.0
1481192898.258113,0382,8,254,15,0,0,0,0,4,0,1,4,273,34.125,88.99508413390033,254,0,254,0.00024580955505371094,10.0,7,4,0,0,0,0,1,0,898,0.9304029304029304,0.054945054945054944,0.0,0.0,0.0,0.0,0.014652014652014652,0.0
1481192898.258353,0370,8,32,0,128,255,0,0,100,0,1,5,515,64.375,92.02474434318506,255,0,255,0.00024008750915527344,10.0,1,0,1,8,0,0,3,0,880,0.062135922330097085,0.0,0.24854368932038834,0.49514563106796117,0.0,0.0,0.1941747572815534,0.0
1481192898.258589,043f,8,80,100,255,81,84,9,0,0,1,7,609,76.125,83.46331529480481,255,0,255,0.00023603439331054688,10.0,2,3,8,3,3,2,0,0,1087,0.13136288998357964,0.16420361247947454,0.4187192118226601,0.1330049261083744,0.13793103448275862,0.014778325123152709,0.0,0.0
1481192898.258829,0440,8,80,0,0,255,88,9,0,0,1,5,432,54.0,89.38040692935529,255,0,255,0.00024008750915527344,10.0,2,0,0,8,3,2,0,0,1088,0.18518518518518517,0.0,0.0,0.5902777777777778,0.2037037037037037,0.020833333333333332,0.0,0.0
1481192898.259328,0164,8,8,0,0,0,0,7,15,0,1,4,30,3.75,5.67576300723398,15,0,15,0.0004987716674804688,10.0,1,0,0,0,0,3,4,0,356,0.26666666666666666,0.0,0.0,0.0,0.0,0.23333333333333334,0.5,0.0
1481192898.259568,04f2,8,0,176,56,0,0,0,170,0,1,4,402,50.25,78.20440250669122,176,0,176,0.00024008750915527344,10.0,0,3,3,0,0,0,4,0,1266,0.0,0.43781094527363185,0.13930348258706468,0.0,0.0,0.0,0.4228855721393035,0.0
1481192898.2598,0545,8,14,0,139,54,0,58,0,0,1,5,265,33.125,49.307888386574184,139,0,139,0.0002319812774658203,10.0,3,0,4,4,0,4,0,0,1349,0.052830188679245285,0.0,0.5245283018867924,0.2037735849056604,0.0,0.2188679245283019,0.0,0.0
1481192898.26004,04f0,8,0,84,0,0,149,205,4,0,1,5,442,55.25,81.83389098830456,205,0,205,0.00024008750915527344,10.0,0,3,0,0,4,5,1,0,1264,0.0,0.19004524886877827,0.0,0.0,0.33710407239819007,0.4638009049773756,0.00904977375565611,0.0
1481192898.262531,0153,8,128,16,255,0,255,80,222,0,1,6,956,119.5,112.20644239207353,255,0,255,0.002490997314453125,10.0,1,1,8,0,8,2,6,0,339,0.13389121338912133,0.016736401673640166,0.26673640167364016,0.0,0.26673640167364016,0.08368200836820083,0.23221757322175732,0.0
1481192898.263013,0220,8,3,248,3,9,0,58,16,0,1,6,337,42.125,85.37888246767213,248,0,248,0.0004818439483642578,10.0,2,5,2,2,0,4,1,0,544,0.008902077151335312,0.7359050445103857,0.008902077151335312,0.026706231454005934,0.0,0.17210682492581603,0.04747774480712166,0.0
1481192898.263404,02b0,5,0,0,7,174,0,0,0,0,1,3,181,22.625,61.21376479191588,174,0,174,0.0003910064697265625,10.0,0,0,3,5,0,0,0,0,688,0.0,0.0,0.03867403314917127,0.9613259668508287,0.0,0.0,0.0,0.0
1481192898.26364,0165,8,232,127,0,0,0,14,136,0,1,5,509,63.625,89.65001394311102,232,0,232,0.00023603439331054688,10.0,4,7,0,0,0,3,2,0,357,0.45579567779960706,0.24950884086444008,0.0,0.0,0.0,0.0275049115913556,0.26719056974459726,0.0
1481192898.266472,0316,8,27,152,10,27,19,0,127,0,1,6,362,45.25,59.48769380540579,152,0,152,0.002832174301147461,10.0,4,3,2,4,3,0,7,0,790,0.07458563535911603,0.4198895027624309,0.027624309392265192,0.07458563535911603,0.052486187845303865,0.0,0.35082872928176795,0.0
1481192898.266703,0260,8,27,0,48,255,147,95,44,0,1,7,616,77.0,87.17470144157978,255,0,255,0.0002307891845703125,10.0,4,0,2,8,4,6,3,0,608,0.04383116883116883,0.0,0.07792207792207792,0.413961038961039,0.23863636363636365,0.15422077922077923,0.07142857142857142,0.0
1481192898.266942,018f,8,33,27,0,0,67,0,0,0,1,4,127,15.875,24.758476182050117,67,0,67,0.0002391338348388672,10.0,2,4,0,0,3,0,0,0,399,0.25984251968503935,0.2125984251968504,0.0,0.0,0.5275590551181102,0.0,0.0,0.0
1481192898.267176,0080,8,23,152,10,27,19,27,242,0,1,7,500,62.5,86.90388779730004,242,0,242,0.0002338886260986328,10.0,4,3,2,4,3,4,5,0,128,0.046,0.304,0.02,0.054,0.038,0.054,0.484,0.0
1481192898.267436,0081,8,132,93,0,0,0,0,242,0,1,4,467,58.375,90.5348196630919,242,0,242,0.0002601146697998047,10.0,2,5,0,0,0,0,5,0,129,0.2826552462526767,0.19914346895074947,0.0,0.0,0.0,0.0,0.5182012847965739,0.0
1481192898.267645,02a0,8,0,93,157,194,12,183,2,0,1,7,641,80.125,87.18688875873809,194,0,194,0.00020885467529296875,10.0,0,5,5,3,2,6,1,0,672,0.0,0.14508580343213728,0.24492979719188768,0.30265210608424337,0.0187207488299532,0.28549141965678626,0.0031201248049922,0.0
1481192898.267877,0329,8,168,128,140,17,47,0,16,0,1,7,516,64.5,69.36446187658758,168,0,168,0.00023221969604492188,10.0,3,1,3,2,5,0,1,0,809,0.32558139534883723,0.24806201550387597,0.2713178294573643,0.03294573643410853,0.09108527131782945,0.0,0.031007751937984496,0.0
1481192898.268376,0164,8,8,0,0,0,0,8,0,0,1,2,16,2.0,3.7032803990902057,8,0,8,0.0004990100860595703,10.0,1,0,0,0,0,1,0,0,356,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1481192898.268619,0370,8,32,0,128,255,0,0,40,0,1,5,455,56.875,91.14734930712075,255,0,255,0.0002429485321044922,10.0,1,0,1,8,0,0,2,0,880,0.07032967032967033,0.0,0.2813186813186813,0.5604395604395604,0.0,0.0,0.08791208791208792,0.0
1481192898.268855,043f,8,80,100,255,81,88,9,0,0,1,7,613,76.625,83.52918651585205,255,0,255,0.00023603439331054688,10.0,2,3,8,3,3,2,0,0,1087,0.13050570962479607,0.1631321370309951,0.4159869494290375,0.13213703099510604,0.14355628058727568,0.01468189233278956,0.0,0.0
1481192898.269098,0440,8,160,0,0,255,92,9,0,0,1,5,516,64.5,97.01840767901435,255,0,255,0.0002429485321044922,10.0,2,0,0,8,4,2,0,0,1088,0.31007751937984496,0.0,0.0,0.4941860465116279,0.17829457364341086,0.01744186046511628,0.0,0.0
1481192898.269332,0545,8,14,0,140,54,0,58,0,0,1,5,266,33.25,49.61494590486679,140,0,140,0.0002338886260986328,10.0,3,0,3,4,0,4,0,0,1349,0.05263157894736842,0.0,0.5263157894736842,0.20300751879699247,0.0,0.21804511278195488,0.0,0.0
1481192898.270261,0350,8,32,148,101,101,0,0,177,0,1,5,559,69.875,71.31306732590159,177,0,177,0.0009291172027587891,10.0,1,3,4,4,0,0,4,0,848,0.057245080500894455,0.26475849731663686,0.1806797853309481,0.1806797853309481,0.0,0.0,0.31663685152057247,0.0
1481192898.272471,0153,8,128,16,255,0,255,96,238,0,1,6,988,123.5,113.72397661506064,255,0,255,0.002209901809692383,10.0,1,1,8,0,8,2,6,0,339,0.12955465587044535,0.016194331983805668,0.25809716599190285,0.0,0.25809716599190285,0.09716599190283401,0.2408906882591093,0.0
1481192898.272704,0220,8,3,0,4,9,0,58,16,0,1,6,90,11.25,19.68864792571743,58,0,58,0.00023293495178222656,10.0,2,0,1,2,0,4,1,0,544,0.03333333333333333,0.0,0.044444444444444446,0.1,0.0,0.6444444444444445,0.17777777777777778,0.0
1481192898.27341,02b0,5,0,0,7,175,0,0,0,0,1,3,182,22.75,61.567036634874675,175,0,175,0.0007061958312988281,10.0,0,0,3,6,0,0,0,0,688,0.0,0.0,0.038461538461538464,0.9615384615384616,0.0,0.0,0.0,0.0
1481192898.273648,0165,8,232,127,0,0,0,15,137,0,1,5,511,63.875,89.68745333498039,232,0,232,0.00023794174194335938,10.0,4,7,0,0,0,4,3,0,357,0.45401174168297453,0.24853228962818003,0.0,0.0,0.0,0.029354207436399216,0.26810176125244617,0.0
1481192898.275452,0587,8,0,0,0,0,0,0,3,0,1,2,3,0.375,1.0606601717798212,3,0,3,0.0018038749694824219,10.0,0,0,0,0,0,0,2,0,1415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1481192898.276989,0316,8,26,152,10,27,19,0,127,0,1,7,361,45.125,59.53255411957394,152,0,152,0.0015370845794677734,10.0,3,3,2,4,3,0,7,0,790,0.07202216066481995,0.42105263157894735,0.027700831024930747,0.07479224376731301,0.05263157894736842,0.0,0.3518005540166205,0.0
1481192898.277229,018f,8,33,27,0,0,67,0,0,0,1,4,127,15.875,24.758476182050117,67,0,67,0.00024008750915527344,10.0,2,4,0,0,3,0,0,0,399,0.25984251968503935,0.2125984251968504,0.0,0.0,0.5275590551181102,0.0,0.0,0.0
1481192898.277466,0080,8,23,152,10,26,19,27,243,0,1,8,500,62.5,87.25823743349392,243,0,243,0.00023698806762695312,10.0,4,3,2,3,3,4,6,0,128,0.046,0.304,0.02,0.052,0.038,0.054,0.486,0.0
1481192898.277701,0081,8,132,93,0,0,0,0,227,0,1,4,452,56.5,86.24218391085817,227,0,227,0.00023484230041503906,10.0,2,5,0,0,0,0,5,0,129,0.2920353982300885,0.20575221238938052,0.0,0.0,0.0,0.0,0.5022123893805309,0.0
1481192898.277934,0260,8,27,0,48,255,147,93,61,0,1,7,631,78.875,86.41004819216009,255,0,255,0.00023317337036132812,10.0,4,0,2,8,4,5,5,0,608,0.042789223454833596,0.0,0.07606973058637084,0.4041204437400951,0.2329635499207607,0.1473851030110935,0.09667194928684628,0.0
1481192898.278166,02a0,8,0,93,157,194,12,183,2,0,1,7,641,80.125,87.18688875873809,194,0,194,0.0002319812774658203,10.0,0,5,5,3,2,6,1,0,672,0.0,0.14508580343213728,0.24492979719188768,0.30265210608424337,0.0187207488299532,0.28549141965678626,0.0031201248049922,0.0
1481192898.278399,0329,8,168,128,140,17,47,0,16,0,1,7,516,64.5,69.36446187658758,168,0,168,0.00023293495178222656,10.0,3,1,3,2,5,0,1,0,809,0.32558139534883723,0.24806201550387597,0.2713178294573643,0.03294573643410853,0.09108527131782945,0.0,0.031007751937984496,0.0
1481192898.278639,0370,8,32,0,128,255,0,0,236,0,1,5,651,81.375,110.29433025189593,255,0,255,0.00024008750915527344,10.0,1,0,1,8,0,0,5,0,880,0.04915514592933948,0.0,0.1966205837173579,0.391705069124424,0.0,0.0,0.36251920122887865,0.0
1481192898.278885,0382,8,254,15,0,0,0,0,8,0,1,4,277,34.625,88.81270420706392,254,0,254,0.00024580955505371094,10.0,7,4,0,0,0,0,1,0,898,0.9169675090252708,0.05415162454873646,0.0,0.0,0.0,0.0,0.02888086642599278,0.0
1481192898.279121,043f,8,80,100,255,81,88,9,0,0,1,7,613,76.625,83.52918651585205,255,0,255,0.00023603439331054688,10.0,2,3,8,3,3,2,0,0,1087,0.13050570962479607,0.1631321370309951,0.4159869494290375,0.13213703099510604,0.14355628058727568,0.01468189233278956,0.0,0.0
1481192898.279367,0440,8,240,0,0,255,92,9,0,0,1,5,596,74.5,111.33475904419325,255,0,255,0.0002460479736328125,10.0,4,0,0,8,4,2,0,0,1088,0.40268456375838924,0.0,0.0,0.4278523489932886,0.15436241610738255,0.015100671140939598,0.0,0.0
1481192898.279853,0110,8,60,48,9,0,0,0,0,0,1,4,117,14.625,24.709382255098394,60,0,60,0.00048613548278808594,10.0,4,2,2,0,0,0,0,0,272,0.5128205128205128,0.41025641025641024,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
1481192898.280099,0164,8,8,0,0,0,0,9,1,0,1,4,18,2.25,3.882193783343198,9,0,9,0.00024580955505371094,10.0,1,0,0,0,0,2,1,0,356,0.4444444444444444,0.0,0.0,0.0,0.0,0.5,0.05555555555555555,0.0
1481192898.280339,04f2,8,0,176,56,0,0,0,171,0,1,4,403,50.375,78.42364348296282,176,0,176,0.00024008750915527344,10.0,0,3,3,0,0,0,5,0,1266,0.0,0.43672456575682383,0.13895781637717122,0.0,0.0,0.0,0.42431761786600497,0.0
1481192898.280576,0545,8,14,0,139,51,0,58,0,0,1,5,262,32.75,49.137562007083744,139,0,139,0.00023698806762695312,10.0,3,0,4,4,0,4,0,0,1349,0.05343511450381679,0.0,0.5305343511450382,0.1946564885496183,0.0,0.22137404580152673,0.0,0.0
1481192898.280816,04f0,8,0,86,0,0,149,205,4,0,1,5,444,55.5,81.93725822673277,205,0,205,0.00024008750915527344,10.0,0,4,0,0,4,5,1,0,1264,0.0,0.19369369369369369,0.0,0.0,0.3355855855855856,0.4617117117117117,0.009009009009009009,0.0
1481192898.282482,0153,8,128,16,255,0,255,112,254,0,1,6,1020,127.5,115.69664768572288,255,0,255,0.0016658306121826172,10.0,1,1,8,0,8,3,7,0,339,0.12549019607843137,0.01568627450980392,0.25,0.0,0.25,0.10980392156862745,0.24901960784313726,0.0
1481192898.282967,0220,8,3,4,4,12,0,58,16,0,1,6,97,12.125,19.37920461289811,58,0,58,0.0004851818084716797,10.0,2,1,1,2,0,4,1,0,544,0.030927835051546393,0.041237113402061855,0.041237113402061855,0.12371134020618557,0.0,0.5979381443298969,0.16494845360824742,0.0
1481192898.28335,02b0,5,0,0,7,112,0,0,0,0,1,3,119,14.875,39.32079602449574,112,0,112,0.0003829002380371094,10.0,0,0,3,3,0,0,0,0,688,0.0,0.0,0.058823529411764705,0.9411764705882353,0.0,0.0,0.0,0.0
1481192898.283588,0165,8,232,127,0,0,0,0,134,0,1,4,493,61.625,90.65466263321957,232,0,232,0.00023794174194335938,10.0,4,7,0,0,0,0,3,0,357,0.47058823529411764,0.25760649087221094,0.0,0.0,0.0,0.0,0.2718052738336714,0.0
1481192898.286307,0316,8,26,110,10,27,19,0,127,0,1,7,319,39.875,49.82092933697644,127,0,127,0.0027191638946533203,10.0,3,5,2,4,3,0,7,0,790,0.08150470219435736,0.3448275862068966,0.03134796238244514,0.08463949843260188,0.05956112852664577,0.0,0.3981191222570533,0.0
1481192898.286541,0260,8,27,0,48,255,147,93,0,0,1,6,570,71.25,90.79293553386817,255,0,255,0.0002338886260986328,10.0,4,0,2,8,4,5,0,0,608,0.04736842105263158,0.0,0.08421052631578947,0.4473684210526316,0.2578947368421053,0.1631578947368421,0.0,0.0
1481192898.286782,018f,8,33,27,0,0,67,0,0,0,1,4,127,15.875,24.758476182050117,67,0,67,0.0002410411834716797,10.0,2,4,0,0,3,0,0,0,399,0.25984251968503935,0.2125984251968504,0.0,0.0,0.5275590551181102,0.0,0.0,0.0
1481192898.287015,0080,8,23,110,10,26,19,27,180,0,1,8,395,49.375,62.554975821272606,180,0,180,0.00023293495178222656,10.0,4,5,2,3,3,4,4,0,128,0.05822784810126582,0.27848101265822783,0.02531645569620253,0.06582278481012659,0.04810126582278481,0.06835443037974684,0.45569620253164556,0.0
1481192898.287252,0081,8,132,93,0,0,0,0,212,0,1,4,437,54.625,82.06780733028025,212,0,212,0.00023698806762695312,10.0,2,5,0,0,0,0,4,0,129,0.30205949656750575,0.2128146453089245,0.0,0.0,0.0,0.0,0.4851258581235698,0.0
1481192898.287488,02a0,8,0,93,157,194,12,183,2,0,1,7,641,80.125,87.18688875873809,194,0,194,0.00023603439331054688,10.0,0,5,5,3,2,6,1,0,672,0.0,0.14508580343213728,0.24492979719188768,0.30265210608424337,0.0187207488299532,0.28549141965678626,0.0031201248049922,0.0
1481192898.287721,0329,8,168,128,140,17,46,0,16,0,1,7,515,64.375,69.40139459282192,168,0,168,0.00023293495178222656,10.0,3,1,3,2,4,0,1,0,809,0.3262135922330097,0.24854368932038834,0.27184466019417475,0.03300970873786408,0.08932038834951456,0.0,0.031067961165048542,0.0
1481192898.288217,0164,8,8,0,0,0,0,10,2,0,1,4,20,2.5,4.105745103771404,10,0,10,0.0004961490631103516,10.0,1,0,0,0,0,2,1,0,356,0.4,0.0,0.0,0.0,0.0,0.5,0.1,0.0
1481192898.28846,0370,8,32,0,128,255,0,0,160,0,1,5,575,71.875,97.61796892551523,255,0,255,0.0002429485321044922,10.0,1,0,1,8,0,0,2,0,880,0.05565217391304348,0.0,0.22260869565217392,0.4434782608695652,0.0,0.0,0.2782608695652174,0.0
1481192898.288697,043f,8,80,100,255,81,92,9,0,0,1,7,617,77.125,83.61892728324132,255,0,255,0.00023698806762695312,10.0,2,3,8,3,4,2,0,0,1087,0.12965964343598055,0.1620745542949757,0.413290113452188,0.1312803889789303,0.14910858995137763,0.014586709886547812,0.0,0.0
1481192898.288939,0440,8,0,0,0,255,100,9,0,0,1,4,364,45.5,91.45178276790764,255,0,255,0.00024199485778808594,10.0,0,0,0,8,3,2,0,0,1088,0.0,0.0,0.0,0.7005494505494505,0.27472527472527475,0.024725274725274724,0.0,0.0
1481192898.289175,00a0,8,118,70,10,0,36,0,2,0,1,6,236,29.5,43.52667490828387,118,0,118,0.00023603439331054688,10.0,5,3,2,0,2,0,1,0,160,0.5,0.2966101694915254,0.0423728813559322,0.0,0.15254237288135594,0.0,0.00847457627118644,0.0
1481192898.289414,00a1,8,140,128,128,38,0,0,0,0,1,4,434,54.25,65.7565857646865,140,0,140,0.00023889541625976562,10.0,3,1,1,3,0,0,0,0,161,0.3225806451612903,0.29493087557603687,0.29493087557603687,0.08755760368663594,0.0,0.0,0.0,0.0
1481192898.289826,0545,8,14,0,138,51,0,54,0,0,1,5,257,32.125,48.55170292732127,138,0,138,0.0004119873046875,10.0,3,0,3,4,0,4,0,0,1349,0.054474708171206226,0.0,0.5369649805447471,0.19844357976653695,0.0,0.21011673151750973,0.0,0.0
1481192898.290175,0350,8,32,164,101,101,0,0,129,0,1,5,527,65.875,65.73417788987052,164,0,164,0.0003490447998046875,10.0,1,3,4,4,0,0,2,0,848,0.06072106261859583,0.3111954459203036,0.19165085388994307,0.19165085388994307,0.0,0.0,0.24478178368121442,0.0
1481192898.292425,0153,8,128,16,255,0,255,128,14,0,1,5,796,99.5,109.58884197633574,255,0,255,0.0022499561309814453,10.0,1,1,8,0,8,1,3,0,339,0.16080402010050251,0.020100502512562814,0.3203517587939699,0.0,0.3203517587939699,0.16080402010050251,0.017587939698492462,0.0
1481192898.292669,0220,8,3,0,4,9,0,58,16,0,1,6,90,11.25,19.68864792571743,58,0,58,0.000244140625,10.0,2,0,1,2,0,4,1,0,544,0.03333333333333333,0.0,0.044444444444444446,0.1,0.0,0.6444444444444445,0.17777777777777778,0.0
1481192898.293365,02b0,5,0,0,7,145,0,0,0,0,1,3,152,19.0,50.97057974949863,145,0,145,0.0006959438323974609,10.0,0,0,3,3,0,0,0,0,688,0.0,0.0,0.046052631578947366,0.9539473684210527,0.0,0.0,0.0,0.0
1481192898.2936,0165,8,232,127,0,0,0,1,135,0,1,5,495,61.875,90.6727829694698,232,0,232,0.00023508071899414062,10.0,4,7,0,0,0,1,4,0,357,0.4686868686868687,0.25656565656565655,0.0,0.0,0.0,0.00202020202020202,0.2727272727272727,0.0
1481192898.296423,0316,8,26,76,10,27,19,0,127,0,1,7,285,35.625,44.10681029371444,127,0,127,0.0028228759765625,10.0,3,3,2,4,3,0,7,0,790,0.0912280701754386,0.26666666666666666,0.03508771929824561,0.09473684210526316,0.06666666666666667,0.0,0.4456140350877193,0.0
1481192898.296657,0260,8,27,0,48,255,147,93,31,0,1,7,601,75.125,87.93412713097068,255,0,255,0.00023412704467773438,10.0,4,0,2,8,4,5,5,0,608,0.04492512479201331,0.0,0.07986688851913477,0.4242928452579035,0.24459234608985025,0.15474209650582363,0.051580698835274545,0.0
1481192898.296889,02a0,8,0,93,157,194,12,183,2,0,1,7,641,80.125,87.18688875873809,194,0,194,0.0002319812774658203,10.0,0,5,5,3,2,6,1,0,672,0.0,0.14508580343213728,0.24492979719188768,0.30265210608424337,0.0187207488299532,0.28549141965678626,0.0031201248049922,0.0
1481192898.297123,0080,8,23,76,10,26,19,27,229,0,1,8,410,51.25,75.21350562612693,229,0,229,0.0002338886260986328,10.0,4,3,2,3,3,4,5,0,128,0.05609756097560976,0.18536585365853658,0.024390243902439025,0.06341463414634146,0.046341463414634146,0.06585365853658537,0.5585365853658537,0.0
1481192898.297361,0081,8,132,93,0,0,0,0,197,0,1,4,422,52.75,78.03067162523794,197,0,197,0.00023794174194335938,10.0,2,5,0,0,0,0,4,0,129,0.3127962085308057,0.22037914691943128,0.0,0.0,0.0,0.0,0.466824644549763,0.0
1481192898.297603,018f,8,33,27,0,0,67,0,0,0,1,4,127,15.875,24.758476182050117,67,0,67,0.00024199485778808594,10.0,2,4,0,0,3,0,0,0,399,0.25984251968503935,0.2125984251968504,0.0,0.0,0.5275590551181102,0.0,0.0,0.0
1481192898.297834,0329,8,168,128,140,17,46,0,16,0,1,7,515,64.375,69.40139459282192,168,0,168,0.00023102760314941406,10.0,3,1,3,2,4,0,1,0,809,0.3262135922330097,0.24854368932038834,0.27184466019417475,0.03300970873786408,0.08932038834951456,0.0,0.031067961165048542,0.0
1481192898.298081,0382,8,254,15,0,0,0,0,12,0,1,4,281,35.125,88.65251184903255,254,0,254,0.00024700164794921875,10.0,7,4,0,0,0,0,2,0,898,0.9039145907473309,0.05338078291814947,0.0,0.0,0.0,0.0,0.042704626334519574,0.0
1481192898.29832,0370,8,32,0,128,255,0,0,100,0,1,5,515,64.375,92.02474434318506,255,0,255,0.0002391338348388672,10.0,1,0,1,8,0,0,3,0,880,0.062135922330097085,0.0,0.24854368932038834,0.49514563106796117,0.0,0.0,0.1941747572815534,0.0
1481192898.298564,043f,8,80,100,255,81,92,9,0,0,1,7,617,77.125,83.61892728324132,255,0,255,0.00024390220642089844,10.0,2,3,8,3,4,2,0,0,1087,0.12965964343598055,0.1620745542949757,0.413290113452188,0.1312803889789303,0.14910858995137763,0.014586709886547812,0.0,0.0
1481192898.298801,0440,8,80,0,0,255,96,9,0,0,1,5,440,55.0,89.8586191111984,255,0,255,0.00023698806762695312,10.0,2,0,0,8,2,2,0,0,1088,0.18181818181818182,0.0,0.0,0.5795454545454546,0.21818181818181817,0.020454545454545454,0.0,0.0
1481192898.299297,0164,8,8,0,0,0,0,11,3,0,1,4,22,2.75,4.367084676466507,11,0,11,0.0004961490631103516,10.0,1,0,0,0,0,3,2,0,356,0.36363636363636365,0.0,0.0,0.0,0.0,0.5,0.13636363636363635,0.0
1481192898.299533,0545,8,13,0,137,53,0,56,0,0,1,5,259,32.375,48.547289169574505,137,0,137,0.0002357959747314453,10.0,3,0,3,4,0,3,0,0,1349,0.05019305019305019,0.0,0.528957528957529,0.20463320463320464,0.0,0.21621621621621623,0.0,0.0
1481192898.299782,0018,8,0,0,96,0,0,160,20,0,1,4,276,34.5,60.585241012736994,160,0,160,0.0002491474151611328,10.0,0,0,2,0,0,2,2,0,24,0.0,0.0,0.34782608695652173,0.0,0.0,0.5797101449275363,0.07246376811594203,0.0
1481192898.300529,04f2,8,0,192,56,0,0,0,172,0,1,4,420,52.5,82.4049235699629,192,0,192,0.0007469654083251953,10.0,0,2,3,0,0,0,4,0,1266,0.0,0.45714285714285713,0.13333333333333333,0.0,0.0,0.0,0.4095238095238095,0.0
1481192898.300791,04f0,8,0,88,0,0,149,205,4,0,1,5,446,55.75,82.04658955217369,205,0,205,0.0002620220184326172,10.0,0,3,0,0,4,5,1,0,1264,0.0,0.19730941704035873,0.0,0.0,0.33408071748878926,0.45964125560538116,0.008968609865470852,0.0
1481192898.301053,04f1,8,23,0,0,0,0,0,0,0,1,2,23,2.875,8.131727983645296,23,0,23,0.0002620220184326172,10.0,4,0,0,0,0,0,0,0,1265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481192898.301321,051a,8,3,0,0,0,0,0,0,0,1,2,3,0.375,1.0606601717798212,3,0,3,0.00026798248291015625,10.0,2,0,0,0,0,0,0,0,1306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
